   2.7600000000000003E-002  -4.5553320878145696E-004   4.6970875953633633E-002  -9.8471901738201998E-005  -4.9235950869101015E-004
   2.7800000000000002E-002  -4.2224211350650983E-004   4.2910117019887388E-002  -9.9961910199623870E-005  -4.9980955099811891E-004
   2.8000000000000001E-002  -3.8675267908179641E-004   3.9070236518818718E-002  -1.0145698228710806E-004  -5.0728491143554064E-004
   2.8200000000000003E-002  -3.4978562720672934E-004   3.5514848919721217E-002  -1.0295579386799973E-004  -5.1477896933999870E-004
   2.8400000000000002E-002  -3.1200571749232490E-004   3.2297691186348600E-002  -1.0445710439365204E-004  -5.2228552196826054E-004
   2.8600000000000000E-002  -2.7398982278016088E-004   2.9461574184338014E-002  -1.0595977742233572E-004  -5.2979888711167876E-004
   2.8800000000000003E-002  -2.3620737192014794E-004   2.7038431941631916E-002  -1.0746280005146843E-004  -5.3731400025734178E-004
   2.9000000000000001E-002  -1.9901730137454688E-004   2.5050517282341953E-002  -1.0896530082018231E-004  -5.4482650410091172E-004
   2.9200000000000000E-002  -1.6268375261392767E-004   2.3512599808594846E-002  -1.1046656557070471E-004  -5.5233282785352336E-004
   2.9400000000000003E-002  -1.2740993213639838E-004   2.2434787364096917E-002  -1.1196605071510427E-004  -5.5983025357552103E-004
   2.9600000000000001E-002  -9.3386100796412358E-005   2.1825374517565218E-002  -1.1346339336313778E-004  -5.6731696681568903E-004
   2.9800000000000000E-002  -6.0844232646258624E-005   2.1693007127642456E-002  -1.1495841784309342E-004  -5.7479208921546745E-004
   3.0000000000000002E-002  -3.0109393188846379E-005   2.2047514606846400E-002  -1.1645113829533745E-004  -5.8225569147668738E-004
   3.0200000000000001E-002  -1.6372140988253653E-006   2.2899023197293502E-002  -1.1794175722601739E-004  -5.8970878613008647E-004
   3.0400000000000000E-002   2.3971509789411631E-005   2.4255375113745450E-002  -1.1943066014744205E-004  -5.9715330073721075E-004
   3.0600000000000002E-002   4.5984224668683585E-005   2.6118329177989976E-002  -1.2091840666160628E-004  -6.0459203330803129E-004
   3.0800000000000001E-002   6.3577876809553760E-005   2.8479372308836359E-002  -1.2240571852176221E-004  -6.1202859260881004E-004
   3.1000000000000000E-002   7.5902442752751487E-005   3.1316114547431530E-002  -1.2389346530118062E-004  -6.1946732650590322E-004
   3.1200000000000002E-002   8.2156886051533553E-005   3.4590125759723207E-002  -1.2538264829476547E-004  -6.2691324147382725E-004
   3.1400000000000004E-002   8.1665623331330330E-005   3.8246737083199984E-002  -1.2687438318762737E-004  -6.3437191593813686E-004
   3.1600000000000003E-002   7.3944069859331355E-005   4.2216880771545520E-002  -1.2836988187479295E-004  -6.4184940937396474E-004
   3.1800000000000002E-002   5.8744550116251575E-005   4.6420610135110042E-002  -1.2987043364886370E-004  -6.4935216824431828E-004
   3.2000000000000001E-002   3.6077951445556490E-005   5.0771635934388749E-002  -1.3137738582851132E-004  -6.5688692914255659E-004
   3.2199999999999999E-002   6.2109211716327979E-006   5.5182093115600565E-002  -1.3289212381106298E-004  -6.6446061905531468E-004
   3.2399999999999998E-002  -3.0357780625155602E-005   5.9566811696062837E-002  -1.3441605051200229E-004  -6.7208025256001167E-004
   3.2600000000000004E-002  -7.2935601501772455E-005   6.3846565327726784E-002  -1.3595056520093187E-004  -6.7975282600465914E-004
   3.2800000000000003E-002  -1.2068198893122911E-004   6.7950045647771684E-002  -1.3749704184123682E-004  -6.8748520920618433E-004
   3.3000000000000002E-002  -1.7265487792852733E-004   7.1814589802656759E-002  -1.3905680716455192E-004  -6.9528403582275980E-004
   3.3200000000000000E-002  -2.2785262184349555E-004   7.5385911220528234E-002  -1.4063111883413513E-004  -7.0315559417067524E-004
   3.3399999999999999E-002  -2.8524821235081699E-004   7.8617209541906888E-002  -1.4222114415009238E-004  -7.1110572075046177E-004
   3.3600000000000005E-002  -3.4381475204069210E-004   8.1468053636950352E-002  -1.4382793980870692E-004  -7.1913969904353480E-004
   3.3800000000000004E-002  -4.0254283814504115E-004   8.3903360676211333E-002  -1.4545243324223477E-004  -7.2726216621117308E-004
   3.4000000000000002E-002  -4.6045155888554566E-004   8.5892673801878899E-002  -1.4709540603746662E-004  -7.3547703018733354E-004
   3.4200000000000001E-002  -5.1659519557338465E-004   8.7409815530687260E-002  -1.4875747987007018E-004  -7.4378739935035106E-004
   3.4400000000000000E-002  -5.7006763446271907E-004   8.8432897487191242E-002  -1.5043910530841524E-004  -7.5219552654207653E-004
   3.4599999999999999E-002  -6.2000615631773392E-004   8.8944614128002017E-002  -1.5214055374571358E-004  -7.6070276872856727E-004
   3.4800000000000005E-002  -6.6559588650166954E-004   8.8932735206232544E-002  -1.5386191262082690E-004  -7.6930956310413442E-004
   3.5000000000000003E-002  -7.0607586234320934E-004   8.8390724591621381E-002  -1.5560308399117283E-004  -7.7801541995586474E-004
